facility_id,facility_name,row_index,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3,risk_type,horizon
node/7291844264,"Om Hospital , Burn Plastic & Cosmetic Surgery Center",118,month,-0.1113768630862732,latitude,-0.0704671752784022,wind_speed,-0.0526998934097081,outage,7d
node/7291844275,Shri Mahaveer Hospital,119,dist_to_river_km,-0.1441354943378215,latitude,-0.0806017496450905,month,-0.0768628490337866,outage,7d
node/7291844281,Lotus Hospital & Advance Urology Center,120,dist_to_river_km,-0.1179151728274659,month,-0.0803810826658344,latitude,-0.0779124897349148,outage,7d
node/7291844299,Chand Rani Sardari Lal Speciality EYE And ENT Hospital,121,dist_to_river_km,-0.1270319088571974,month,-0.0788435329978404,latitude,-0.0788395014636232,outage,7d
node/7291844302,Petals Newborn And Children Hospital,122,month,-0.1175847423316083,latitude,-0.0703735516802926,dist_to_river_km,0.0553672048639834,outage,7d
node/7291844307,Shashwat Hospital,123,month,-0.1176249022952715,latitude,-0.070446354344554,wind_speed,-0.0509844367074563,outage,7d
node/7291844314,Sagar Multi Speciality Hospital,124,dist_to_river_km,-0.1473408413090267,latitude,-0.080859269875146,month,-0.0766794144095525,outage,7d
node/7291844320,Sankalp Hospital,125,month,-0.1213865420005861,dist_to_river_km,0.0905173422928288,latitude,-0.0743613165476191,outage,7d
node/12276858430,"Campion School, Raipur",126,dist_to_river_km,-0.1445499923263424,month,-0.0668906002310709,latitude,-0.0631386111216903,outage,7d
node/3774564938,bagri nursing home,127,month,-0.1209886115342333,dist_to_river_km,0.0787383299046031,latitude,-0.0732252303446549,outage,7d
node/4445117924,Krishna Public School,128,dist_to_river_km,0.1300925715572239,month,-0.1153461535783185,latitude,-0.0723076437124262,outage,7d
node/4445119946,Shri Ganesh Vinayak Eye Hospital,129,dist_to_river_km,0.128223167899038,month,-0.1153337261829584,latitude,-0.0723601000116361,outage,7d
node/4445120486,Holy Heartseducational academy,130,month,-0.1178766458697844,latitude,-0.0700467631928862,wind_speed,-0.0514210736126727,outage,7d
node/4445126014,Mayoor school,131,month,-0.1184782014801595,latitude,-0.070081353139866,dist_to_river_km,0.0602606589797956,outage,7d
node/4445146001,Yashwant Hospital,132,month,-0.1192627600324075,dist_to_river_km,0.0738503939321363,latitude,-0.0713695444160714,outage,7d
node/4445158557,Bharat Mata higher secondary school,133,dist_to_river_km,-0.1140694084630518,month,-0.0803983286969315,latitude,-0.0774197841941261,outage,7d
node/4445165297,Dronacharya public school,134,month,-0.1196138352296553,dist_to_river_km,0.1189538579178724,latitude,-0.0734051848929475,outage,7d
node/4445176350,The Radient Way School,135,month,-0.1216834519898077,dist_to_river_km,0.1069664282412984,latitude,-0.0754504016969671,outage,7d
node/4445182024,Holy cross senior secondary school,136,dist_to_river_km,-0.1498403775521135,latitude,-0.0810394656705514,month,-0.0767123683145875,outage,7d
node/4445255005,Bharatiya vidya bhuvans R.K. sarda vidya mandir,137,dist_to_river_km,-0.1497049861715266,latitude,-0.0703369489131809,month,-0.0699932621868521,outage,7d
node/4445258453,MGM school,138,dist_to_river_km,-0.1497613982138966,latitude,-0.0810454199177468,month,-0.0766738373098976,outage,7d
node/4445382462,Ryan International School,139,dist_to_river_km,-0.1498490926126012,latitude,-0.0810403764726291,month,-0.0767131742693573,outage,7d
node/4446574875,Grass Memorial Ground,140,month,-0.117290079515728,latitude,-0.0700987730650905,wind_speed,-0.0508587932988236,outage,7d
node/4711002386,Mittal Hospital,141,dist_to_river_km,-0.1498147421601138,latitude,-0.0810445100477178,month,-0.0767181080057047,outage,7d
node/4994374903,primary government hospital Bangoli,142,dist_to_river_km,0.1467042786453266,month,-0.100216745994897,gwl_value,0.0733732023249622,outage,7d
node/6283904436,Dispensary,143,month,-0.1084843965994164,latitude,-0.0706967265507181,wind_speed,-0.0532460753763979,outage,7d
node/7736593775,Shri Venkatesh School,144,dist_to_river_km,-0.1500218386583178,latitude,-0.0810541931233003,month,-0.0767317983940789,outage,7d
node/8322190354,Daffodils English School,145,dist_to_river_km,-0.1082133501448224,month,-0.0815060793285862,latitude,-0.0764550636666095,outage,7d
node/10939721749,A.S.M DENTAL CLINIC,146,month,-0.1207165274664458,dist_to_river_km,0.1175791339241145,latitude,-0.0733553195723498,outage,7d
node/10939807399,Shreevedam Dental and Aryuvedic Clinic,147,dist_to_river_km,0.1278958723611826,month,-0.1152618105712117,latitude,-0.0723605672783722,outage,7d
